gene_id,LNCaP_DHT_RNA_rep1_batch,LNCaP_DHT_RNA_rep2_batch,LNCaP_Veh_RNA_rep1_batch,LNCaP_Veh_RNA_rep2_batch
GLB1L3|GLB1L3,0.0,0.06697,0.0,0.0
MRS2P2|MRS2P2,0.090856,0.130307,0.118971,0.111896
GNA14|GNA14,0.645378,0.684724,0.567893,0.568901
IL13|IL13,0.0,0.0,0.007999,0.007965
KRTAP4-2|KRTAP4-2,0.0,0.0,0.0,0.0
HES3|HES3,0.0,0.0,0.0,0.0
ERICH6|ERICH6,0.086523,0.043332,0.04995,0.073581
CDY2A|CDY2A,0.0,0.003451,0.0,0.001514
OPTN|OPTN,8.129121,8.721436,7.246493,7.754805999999999
EPX|EPX,0.032861,0.023222,0.043403,0.030853
SACS-AS1|SACS-AS1,0.273822,0.292119,0.214028,0.161205
PPP1CA|PPP1CA,64.252859,63.606142999999996,56.269671,59.634625
CCDC151|CCDC151,1.3692000000000002,1.458273,1.371662,1.47125
SNRK-AS1|SNRK-AS1,0.100087,0.142716,0.090777,0.07911
ABLIM2|ABLIM2,0.122121,0.099187,0.194428,0.185558
GUCA2A|GUCA2A,0.0,0.0,0.0,0.0
RPL39|RPL39,371.191162,375.936981,349.482635,356.684387
BRD4|BRD4,3.586551,3.5723969999999996,2.991321,3.054852
FAT1|FAT1,29.729216,29.970398,21.643986,22.06604
MRPL47|MRPL47,26.4954,28.693073000000002,25.256553999999998,26.435426
MGAT4B|MGAT4B,21.710718,20.781418000000002,17.475029,18.136751
ARL14EPL|ARL14EPL,0.0,0.0,0.0,0.0
LINC01574|LINC01574,0.0,0.0,0.0,0.0
GNB2|GNB2,21.706793,21.290098,16.058653,16.727163
ATPIF1|ATPIF1,316.681682,320.06775700000003,284.631476,294.07822799999997
TMEM212|TMEM212,0.0,0.005362,0.004761,0.0
SELENBP1|SELENBP1,136.21266400000002,139.830221,121.269965,122.738711
LOC100130691|LOC100130691,0.063001,0.057527,0.067115,0.077679
CYCS|CYCS,52.046055,53.004581,49.92128,50.658951
GOLGA8G|GOLGA8G,0.029294,0.025854,0.029652,0.026853
KNCN|KNCN,0.0,0.0,0.0,0.0
ADAM23|ADAM23,0.199301,0.208687,0.180751,0.184648
GOLGA6L7P|GOLGA6L7P,0.0,0.0,0.0,0.0
MYBPHL|MYBPHL,0.0,0.0,0.0,0.0
DNAL4|DNAL4,8.371061,8.69799,8.115695,7.804264
LOC103021296|LOC103021296,0.0,0.0,0.015017,0.0
LDB3|LDB3,0.073004,0.05778,0.041044,0.064782
ZSWIM6|ZSWIM6,3.449329,3.442343,3.707336,3.932172
RPL31|RPL31,1999.45005,2048.865552,1966.6917560000002,2021.783237
PCDHA6|PCDHA6,0.175798,0.175928,0.142385,0.167565
CLCNKA|CLCNKA,0.0,0.0,0.0,0.0
LOC100131303|LOC100131303,0.0,0.0,0.0,0.0
TBC1D16|TBC1D16,15.408266,15.729264,13.102168,13.361574000000001
UHRF2|UHRF2,16.311138,16.944935,14.187108,14.466729
CYP4F35P|CYP4F35P,0.0,0.0,0.003897,0.0
UQCRFS1|UQCRFS1,37.123318,37.114201,30.80537,32.073463
TMEM88|TMEM88,0.435655,0.402523,0.349171,0.373195
CCL14|CCL14,0.0,0.0,0.0,0.0
EIF5|EIF5,41.893028,43.016639,37.575973,38.502767000000006
CMTM3|CMTM3,0.356807,0.224983,0.232795,0.232599
SHCBP1|SHCBP1,5.900149,5.869648,5.459143,5.527802
HLA-A|HLA-A,54.910899,56.360654,48.017921,50.470144000000005
AFAP1L1|AFAP1L1,0.079504,0.072621,0.06678,0.068531
DIS3L|DIS3L,24.616076,24.9444,24.883576,25.839373000000002
FPR1|FPR1,0.0,0.0,0.0,0.0
PRSS45|PRSS45,0.0,0.0,0.0,0.0
SNORD15B|SNORD15B,2.569391,3.009923,3.296152,4.078556
ZNF526|ZNF526,2.9624449999999998,3.070824,2.9306740000000002,2.9652149999999997
MIR451B|MIR451B,0.0,0.0,0.0,0.0
ARPC2|ARPC2,56.215843,56.534509,46.22088,46.811236
IFITM3|IFITM3,4.361486,4.325288,3.630392,3.953689
TTTY8|TTTY8,0.0,0.0,0.0,0.0
NOL9|NOL9,10.325702,10.307819,9.923265,10.330945
SYCP3|SYCP3,1.002081,1.299603,0.933916,0.934963
RETNLB|RETNLB,0.0,0.0,0.0,0.0
SGCE|SGCE,0.0,0.033183,0.059269,0.069484
GTSF1|GTSF1,0.036573,0.008054,0.029369,0.018357
TTLL7|TTLL7,11.692546,12.297254,11.295968,11.527884
GJB3|GJB3,0.0,0.0,0.0,0.0
TSPY3|TSPY3,0.219205,0.22185,0.181622,0.197304
FBLL1|FBLL1,0.011304,0.011625,0.0,0.021323
PIFO|PIFO,1.248608,1.222888,0.9478,0.9792270000000001
ASPRV1|ASPRV1,0.143513,0.177448,0.145826,0.076702
CA2|CA2,0.0,0.0,0.0,0.0
KRTDAP|KRTDAP,0.0,0.0,0.0,0.0
MLLT3|MLLT3,5.683676,5.756731,5.461708,5.442573
OR6C74|OR6C74,0.0,0.0,0.0,0.0
SPAG1|SPAG1,4.087885999999999,3.945594,3.825513,3.9280790000000003
EXOSC3|EXOSC3,12.945682,13.84837,12.771229,12.159070999999999
SYT12|SYT12,0.038952,0.043672,0.030157,0.022976
AMY1B|AMY1B,0.0,0.0,0.0,0.0
DUSP5|DUSP5,0.762562,0.806889,0.975163,0.93999
WFIKKN2|WFIKKN2,0.0,0.0,0.0,0.0
HERC2P4|HERC2P4,2.324976,2.638038,2.377924,2.473746
ANKRD13B|ANKRD13B,1.676438,1.78704,1.520199,1.655437
MIR4460|MIR4460,0.0,0.0,0.0,0.0
PTPN6|PTPN6,11.695889000000001,11.510698,11.077034999999999,11.324634000000001
HTR6|HTR6,0.082868,0.094748,0.075244,0.097885
ZNF324|ZNF324,5.205258,5.175051,4.126961,4.51914
BPIFA3|BPIFA3,0.0,0.0,0.0,0.0
TBC1D10B|TBC1D10B,6.118128,5.980463,5.184681,5.443044
GAGE12F|GAGE12F,8.874272000000001,9.577336,9.258387,9.316333000000002
PDHX|PDHX,55.554635999999995,56.531512,52.752307,54.207521
DEFB116|DEFB116,0.0,0.0,0.0,0.0
MKRN3|MKRN3,8.789243,8.800219,7.761839,7.886532
LOC100652999|LOC100652999,0.000659,0.00221,2.7e-05,0.008458
TFAP2E|TFAP2E,0.25574,0.353119,0.290104,0.218907
TBX15|TBX15,0.344532,0.39389,0.052778,0.062511
MIR1295A|MIR1295A,0.0,0.0,0.0,0.0
LMBR1|LMBR1,18.046949,18.477791,17.826576,18.013224
MIR8060|MIR8060,0.0,0.0,0.0,0.0
MIR4282|MIR4282,0.0,0.0,0.0,0.0
DOCK2|DOCK2,0.002233,0.006354,0.0,0.0
GRIN3B|GRIN3B,0.022788,0.023397,0.025965,0.012827
USP12-AS1|USP12-AS1,0.355239,0.433475,0.0,0.0
ABCB6|ABCB6,17.668076,17.158051,16.452492,16.540371
LOC101059948|LOC101059948,0.049218,0.062996,0.151348,0.0
USP43|USP43,7.99575,7.848986,3.037304,3.010102
CCT8|CCT8,252.851948,268.164521,224.72876000000002,229.030735
LGALS4|LGALS4,0.188868,0.17891,0.11038,0.11456
BAGE5|BAGE5,0.0,0.009328,3.862948,0.0
LOC284825|LOC284825,3.0769390000000003,3.215526,3.187371,2.9694749999999996
SNORA109|SNORA109,2.672849,2.80075,2.793166,2.561361
CSN3|CSN3,0.0,0.0,0.0,0.0
LOC389906|LOC389906,4.632492,4.587325,4.103247,4.071785
MRPL17|MRPL17,35.599197,34.528595,35.368618,35.758492
ESR2|ESR2,0.177375,0.15971200000000002,0.15116600000000002,0.13265100000000002
COLGALT1|COLGALT1,18.504398,18.870453,16.359442,16.791225
MAPT-AS1|MAPT-AS1,0.0,0.0,0.0,0.0
CDA|CDA,0.0,0.0,0.0,0.0
LOC101927419|LOC101927419,0.0,0.0,0.0,0.0
MIR514A3|MIR514A3,0.0,0.0,0.0,0.0
ZNF32|ZNF32,26.55811,26.775352,24.64667,24.144105000000003
ROBO2|ROBO2,0.0,0.0,0.0,0.0
ZNF148|ZNF148,20.211576,20.765835,18.604109,19.189831
LONRF3|LONRF3,0.13781300000000002,0.117868,0.095141,0.086503
SMC5|SMC5,23.334347,23.551416,22.115284,22.802429
SDHAP3|SDHAP3,9.887516,10.517694,9.670388,9.917878
LINC00239|LINC00239,0.035966,0.0,0.0,0.0
SPN|SPN,0.004155,0.002038,0.002221,0.001663
LOC729218|LOC729218,0.54503,0.539026,0.455252,0.491689
FAM104A|FAM104A,14.610958,14.70302,12.037943,11.930807
CUTC|CUTC,2.887255,3.256341,2.290744,2.471607
ZNF440|ZNF440,6.938595,6.800088,7.041087,7.175817
CSNK1D|CSNK1D,18.709163000000004,18.511366000000002,16.297829,16.589309
MIR3168|MIR3168,0.0,0.0,0.0,0.0
ZNF24|ZNF24,104.903313,102.037395,108.20941900000001,111.89542800000001
ADAM9|ADAM9,197.601833,202.224559,167.263507,171.70256799999996
SLC35A4|SLC35A4,13.021131,13.032639,9.872766,10.668362
LINC00339|LINC00339,4.457279,4.608291,4.8274040000000005,4.6305689999999995
PKDREJ|PKDREJ,0.463665,0.48633,0.36255,0.409707
SNORD114-11|SNORD114-11,0.0,0.0,0.0,0.0
APLP2|APLP2,163.117289,168.413973,139.582147,142.05421
PSTPIP1|PSTPIP1,0.0,0.0,0.019605,0.005761
CLEC11A|CLEC11A,0.571865,0.633839,0.328133,0.531577
RAB3D|RAB3D,17.964846,17.947365,17.564623,17.601761
WFS1|WFS1,4.175385,4.447909,3.7649679999999996,3.785015
GPR183|GPR183,0.434976,0.450762,0.272808,0.290558
WDR63|WDR63,0.134102,0.181045,0.12881800000000002,0.150595
RRN3P2|RRN3P2,1.107149,1.32965,1.072041,1.201139
TYK2|TYK2,2.56569,2.541564,2.209439,2.187813
CLASP2|CLASP2,27.555677,27.995399999999997,25.384988,25.854217
SLC6A17|SLC6A17,0.070471,0.072389,0.065504,0.054343
MIR301A|MIR301A,0.0,0.010011,0.019411,0.0
CCDC172|CCDC172,0.0,0.0,0.0,0.0
CRISP2|CRISP2,0.0,0.0,0.0,0.0
ELF5|ELF5,1.072453,1.150785,1.095906,0.99286
JMJD7|JMJD7,6.583889,6.282397,5.657278,5.301526
TMEM26|TMEM26,0.0,0.0,0.0,0.0
S100A6|S100A6,0.0,0.0,0.0,0.0
UBAP2L|UBAP2L,58.091699,58.37901999999999,53.503491999999994,54.527769
MVK|MVK,3.3572390000000003,3.34036,3.1300310000000002,3.3109750000000004
PIK3R3|PIK3R3,79.47996,84.64153499999999,97.177351,97.577217
SRSF8|SRSF8,20.725994,20.637877000000003,15.044224999999999,15.270194
SRSF1|SRSF1,54.787375,57.027954,50.3835,52.364579000000006
MIR6506|MIR6506,7e-05,6.4e-05,9.6e-05,0.000103
SCART1|SCART1,0.300526,0.306299,0.253414,0.299437
ZNF304|ZNF304,10.712626,10.991429,9.621396,9.620798
NBAT1|NBAT1,0.0,0.0,0.0,0.015418
MRPL22|MRPL22,8.318292999999999,8.315966,7.6561770000000005,8.014527
TYRP1|TYRP1,0.983491,0.996633,0.778851,0.974094
MIR4684|MIR4684,0.018773,0.0,0.0,0.018824
SNORD111|SNORD111,0.531597,0.402994,0.071966,0.156633
SLC4A4|SLC4A4,26.520436999999998,26.922604,20.455804,20.852258
EEF2KMT|EEF2KMT,4.485358,4.660301,4.9200859999999995,4.89146
CIDECP|CIDECP,1.215749,1.239898,1.183184,1.185909
XKRY|XKRY,0.0,0.0,0.0,0.0
LOC400684|LOC400684,2.165543,1.958725,1.850421,2.127039
MIR1269A|MIR1269A,0.187205,0.250668,0.113559,0.1357
FAM168B|FAM168B,48.510513,48.924389,46.31477,47.82328
SRPK1|SRPK1,33.802754,33.971024,33.864981,34.121323000000004
TARSL2|TARSL2,30.604494,30.586897,33.912155,34.593754
OR2J2|OR2J2,0.0,0.0,0.0,0.0
MIR3657|MIR3657,0.0,0.0,0.0,0.0
DCP1A|DCP1A,13.70207,14.045622999999999,13.09416,13.27241
USMG5|USMG5,222.557438,227.556762,205.881081,212.321064
MIR664A|MIR664A,0.061655,0.031943,0.0,0.081774
USP8|USP8,20.920524999999998,21.332465,20.46439,20.931739999999998
PHKB|PHKB,45.126417000000004,46.170093,41.508572,42.924196
GABRB1|GABRB1,0.0,0.0,0.0,0.0
RNF169|RNF169,21.527229,21.831993,21.614937,22.444582
UBE2N|UBE2N,39.099876,39.531654,39.468082,40.240902
OR2D3|OR2D3,0.144051,0.146029,0.111792,0.157599
UPK1A-AS1|UPK1A-AS1,0.0,0.0,0.0,0.0
RBBP8|RBBP8,17.240939,17.501751,16.626675,17.063807
ZNF449|ZNF449,4.719175,4.870179,4.037177,4.242289
TUNAR|TUNAR,0.0,0.0,0.0,0.0
CC2D1B|CC2D1B,7.674933,7.711231,6.570173,6.612596
MAP3K2|MAP3K2,11.775146,12.052716,11.401075,11.531454
MTFP1|MTFP1,2.443749,2.432577,2.000683,2.031442
ZNF391|ZNF391,3.701655,3.997224,4.001592,3.836728
LINC00446|LINC00446,0.0,0.0,0.0,0.0
LOC102723780|LOC102723780,5.451928,5.317472,5.189215,5.088365
OR2AK2|OR2AK2,0.0,0.0,0.0,0.0
DCD|DCD,0.0,0.0,0.0,0.0
SREK1IP1|SREK1IP1,4.88588,5.07659,5.165144,5.426621
LOC100130451|LOC100130451,0.0,0.026294,0.033021,0.020982
CAPZA1|CAPZA1,110.42337,113.961227,101.836098,106.058167
ZNF764|ZNF764,3.324974,3.376321,3.039608,3.120038
APOF|APOF,1.538053,1.556727,1.76652,1.803666
BLZF1|BLZF1,38.788902,38.772213,38.546455,39.475296
SSX2IP|SSX2IP,26.683582,27.136081,22.911817000000003,23.777535999999998
C14orf1|C14orf1,8.762762,9.1092,7.860545,8.049176
ARRB2|ARRB2,4.065263,4.236308,3.7493199999999995,3.4320060000000003
GTF2IP4|GTF2IP4,13.762859,14.100324,13.542968,14.351645
LOC100130964|LOC100130964,0.0,0.0,0.0,0.0
IL23A|IL23A,0.601557,0.464464,0.488389,0.51774
GUCY2EP|GUCY2EP,0.0,0.0,0.0,0.0
TTC7B|TTC7B,12.901581,13.067816,11.630025,12.043532
MTERF3|MTERF3,10.917197,11.073694999999999,10.78431,11.600665
MIR1908|MIR1908,0.28567,0.22446,0.231021,0.191464
ZFAT-AS1|ZFAT-AS1,0.144672,0.247829,0.199371,0.18548
KIAA0930|KIAA0930,14.148588,14.451331,12.25875,12.61822
KCND1|KCND1,0.016282,0.017198,0.022559,0.021936
MSH3|MSH3,15.353296,16.037561,13.876071,14.394286
CFAP57|CFAP57,0.594255,0.679437,0.5440119999999999,0.519232
WNT8B|WNT8B,0.145227,0.152199,0.174315,0.096013
ARHGEF12|ARHGEF12,51.430730000000004,52.614936,47.634538000000006,49.167885
TSSC4|TSSC4,7.415464999999999,7.261284000000001,6.986533999999999,7.121837
ST7-OT3|ST7-OT3,1.006577,0.999318,0.935684,1.018618
BCL11B|BCL11B,0.184689,0.23063699999999998,0.180641,0.186233
IQSEC2|IQSEC2,5.790609,6.33843,5.970226,5.649909
COX6A2|COX6A2,0.0,0.0,0.0,0.0
ZNF687|ZNF687,4.769389,4.974832,4.543974,4.590775
LCE3E|LCE3E,0.0,0.0,0.0,0.0
LOC440040|LOC440040,0.012044,0.0,0.013449,0.0
PLK4|PLK4,3.6628999999999996,3.663175,3.404484,3.473135
LOC101929577|LOC101929577,0.014071,0.01322,0.0,0.0
SNORD17|SNORD17,19.435158,22.85359,19.882799,22.009047
MIR3180-2|MIR3180-2,0.0,0.065969,0.0,0.0
LOC101559451|LOC101559451,5.780149,4.498332,4.98383,4.450035
MIR639|MIR639,0.132914,0.190765,0.144789,0.287153
MYADM|MYADM,1.490805,1.369645,1.2994080000000001,1.4489000000000003
UBXN10-AS1|UBXN10-AS1,0.0,0.0,0.034904,0.034292
LOC100505530|LOC100505530,0.0,0.0,0.0,0.009689
LINC01282|LINC01282,0.0,0.0,0.0,0.0
MIR100|MIR100,0.0,0.0,0.0,0.0
TSTD2|TSTD2,16.00526,15.741009,16.001274,16.07865
NUP58|NUP58,24.874895,24.608141000000003,24.329818,24.639647000000004
NSUN7|NSUN7,0.107141,0.103535,0.030599,0.063382
MAP2K4|MAP2K4,21.361982,21.991156,17.931131,18.800228999999998
LRFN2|LRFN2,0.038968,0.067739,0.086216,0.065396
SEC11A|SEC11A,173.070445,178.96051,169.716642,172.000679
SH3BP1|SH3BP1,1.18628,1.033135,0.838121,0.944718
TP73|TP73,0.891002,0.9627650000000001,0.833502,0.7916
LCMT1|LCMT1,16.166792,16.992191,14.908327,15.748757
TFCP2|TFCP2,0.222615,0.31025200000000003,0.19292800000000002,0.263588
HLA-L|HLA-L,0.25892,0.26684899999999995,0.295691,0.29058300000000004
MIR424|MIR424,0.006063,0.034928,0.05141,0.101775
ABHD16B|ABHD16B,1.449821,1.469111,1.045199,1.093375
SYCP2L|SYCP2L,0.069064,0.104847,0.077243,0.053544
LOC643339|LOC643339,0.360564,0.324076,0.224239,0.0
SLC18A1|SLC18A1,0.0,0.0,0.00625,0.0
COPG1|COPG1,76.21566,77.602364,66.696678,69.265266
DEFB134|DEFB134,0.0,0.0,0.016319,0.015926
SMAP1|SMAP1,5.479684,5.713753,4.962305,5.526569
GUCY1A3|GUCY1A3,52.259100000000004,53.124887,35.133903000000004,36.097018000000006
KNTC1|KNTC1,8.909254,9.109707,7.366192,7.718644
CREB3|CREB3,20.638031,20.793856,20.416203,20.534702
SNCAIP|SNCAIP,0.09532,0.11661500000000001,0.116585,0.14042
TMEM88B|TMEM88B,0.0,0.0,0.0,0.0
OR2A1-AS1|OR2A1-AS1,3.05301,3.399292,2.459381,3.1032080000000004
ZMIZ2|ZMIZ2,2.2465140000000003,2.3318580000000004,1.8472330000000001,1.837974
LINC01592|LINC01592,0.0,0.0,0.0,0.0
CCSER2|CCSER2,7.172892,6.759089,6.519809,6.625049
LUZP1|LUZP1,6.221826,6.377801,5.812683,6.105998
SNORA18|SNORA18,16.28801,16.339235,16.908989,17.435539
OR7E5P|OR7E5P,0.0,0.0,0.00753,0.0
TGFBR3|TGFBR3,5.068821,5.185642,3.5383080000000002,3.540573
BDH1|BDH1,3.949413,3.956621,3.5714330000000003,3.5596859999999997
MAGEB18|MAGEB18,0.0,0.0,0.006317,0.012647
CLDN3|CLDN3,5.999055,6.200356,5.313041,5.49483
GTPBP3|GTPBP3,2.429006,2.4795279999999997,2.262817,2.244992
AGA|AGA,51.999725,53.369589000000005,46.712347,46.560463
BRINP3|BRINP3,2.743136,2.961491,2.695388,2.958642
OR8U1|OR8U1,0.0,0.0,0.0,0.0
STK11IP|STK11IP,1.000037,0.868102,0.814782,0.840141
DPY19L1|DPY19L1,1.259482,1.335754,1.297814,1.197444
DOK1|DOK1,0.408901,0.374922,0.31156,0.274156
MIR3194|MIR3194,0.0,0.0,0.0,0.0
MIR500B|MIR500B,0.010492,0.0,0.0,0.0
ZNF709|ZNF709,5.498258,5.913465,5.281672,5.25753
OAZ1|OAZ1,210.689827,209.533264,192.91635200000002,199.136734
LOC101927549|LOC101927549,0.0,0.0,0.0,0.0
COMMD7|COMMD7,9.840466,9.991149,8.943726999999999,8.983353999999999
RPUSD2|RPUSD2,5.227431999999999,5.560722999999999,5.057874999999999,5.4275970000000004
LINC01063|LINC01063,1.409872,1.603565,1.212941,1.427976
TMC6|TMC6,6.404216,6.254529,5.575336,5.585779
LOC101929771|LOC101929771,0.0,0.0,0.0,0.0
LINC01004|LINC01004,1.109048,1.248472,1.025496,1.009995
FLVCR1-AS1|FLVCR1-AS1,3.8117270000000003,3.809209,3.712443,3.298218
MMP11|MMP11,1.4001350000000001,1.573014,1.32992,1.293676
FOXL1|FOXL1,0.0,0.0,0.0,0.0
SERPINA3|SERPINA3,0.192141,0.162983,0.130335,0.179152
COMTD1|COMTD1,5.853226,5.933237,6.558981,6.269956
SLC25A30|SLC25A30,15.993849,16.319918,13.075064000000001,13.567827000000001
UNC5C|UNC5C,0.825448,0.845663,0.723289,0.732055
LINC01219|LINC01219,0.0,0.0,0.0,0.0
SDHC|SDHC,9.199279,9.34263,9.133593999999999,9.388625000000001
HAS1|HAS1,0.0,0.0,0.0,0.0
RGN|RGN,0.0,0.0,0.007872,0.018518
DNAJC7|DNAJC7,37.37931,38.446553,35.430234999999996,36.768316
KIAA0895L|KIAA0895L,7.751224,7.800165,7.253037,7.634058
DIS3L2|DIS3L2,7.659028,8.717371,8.984873,8.094866999999999
AGBL5-AS1|AGBL5-AS1,0.0,0.109091,0.035742,0.14762
COL4A2|COL4A2,0.130332,0.107713,0.115581,0.121539
C1orf68|C1orf68,0.0,0.0,0.0,0.013077
LOC154449|LOC154449,0.0,0.0,0.0,0.0
CNTNAP2|CNTNAP2,1.023261,1.0843500000000001,0.9041159999999999,0.9354659999999999
COX11|COX11,29.236129000000002,30.783859,25.590659000000002,26.951318
LOXL2|LOXL2,0.398192,0.405586,0.302732,0.222795
PRAMEF12|PRAMEF12,0.040092,0.048491,0.081816,0.049018
ZNRF2P2|ZNRF2P2,0.17255,0.239946,0.05458,0.12686
LOC101927640|LOC101927640,0.0,0.0,0.0,0.0
TREX2|TREX2,0.029815,0.0,0.014536,0.0
C1QL3|C1QL3,0.44297,0.437307,0.368567,0.372598
ACSF2|ACSF2,2.802849,2.9501220000000004,2.557361,2.645769
PSMA4|PSMA4,337.36919900000004,341.376607,313.13812,325.46723499999996
RPS16P5|RPS16P5,1.263655,1.17469,0.687912,0.474011
LOC101928283|LOC101928283,0.0,0.0,0.016524,0.0
SNORA22|SNORA22,1.292376,1.23406,2.005219,1.509474
CERS1|CERS1,2.889866,2.9417530000000003,2.737581,2.744803
TBC1D19|TBC1D19,5.215963,4.985065,5.246067,5.344531999999999
CHIC1|CHIC1,3.7055179999999996,3.702814,3.307422,3.384064
FCGR1B|FCGR1B,0.416487,0.375549,0.33427300000000004,0.37432899999999997
PPP4R1-AS1|PPP4R1-AS1,0.234756,0.232132,0.188695,0.237014
STON1|STON1,0.796895,0.84015,0.788328,0.852131
LINC00311|LINC00311,0.024581,0.024484,0.014186,0.026423
ZNF252P-AS1|ZNF252P-AS1,0.754945,0.870875,0.53498,0.631464
TSPAN11|TSPAN11,0.231609,0.207396,0.197527,0.235127
LOC102724190|LOC102724190,0.731752,0.775067,0.559778,0.657825
PUS1|PUS1,2.147542,1.821808,1.878485,1.8620549999999998
LINC01010|LINC01010,0.0,0.0,0.0,0.0
MIR5100|MIR5100,0.0,0.0,0.0,0.0
LRRC25|LRRC25,0.028236,0.007617,0.013422,0.0
HS3ST3A1|HS3ST3A1,0.0,0.005741,0.008178,0.003846
SLC2A3|SLC2A3,0.188098,0.156462,0.006752,0.0
LOC101929164|LOC101929164,0.0,0.0,0.0,0.0
MARCH10|MARCH10,0.064512,0.062485,0.021674,0.024445
APC2|APC2,0.126883,0.116363,0.098654,0.091788
SLCO1B7|SLCO1B7,0.085961,0.071633,0.032925,0.039085
RPL32P3|RPL32P3,1.148414,1.220509,1.023833,1.085761
BLOC1S6|BLOC1S6,85.195791,86.388509,84.53431400000001,87.883516
OR5M3|OR5M3,0.0,0.0,0.0,0.0
RNF215|RNF215,4.474269,4.546522,4.206748,4.140912
ZBTB7B|ZBTB7B,16.344838,16.734161,16.146931000000002,16.353695000000002
C11orf31|C11orf31,40.138481,40.024899,36.107349,37.790829
GINM1|GINM1,24.073952,23.774681,22.290651,22.414696
SRP19|SRP19,18.442754,17.544615999999998,17.678256,17.743704
ROR1-AS1|ROR1-AS1,0.117587,0.079294,0.074778,0.050014
CENPJ|CENPJ,1.6487100000000001,1.811962,1.564135,1.615541
RHOT1|RHOT1,35.015125999999995,35.994321,36.178166,38.029992
ZNF783|ZNF783,4.248946,4.361639,3.810446,3.926652
TACR3|TACR3,0.0,0.0,0.0,0.0
C5|C5,0.231992,0.279432,0.224659,0.195035
EPHB4|EPHB4,15.585749,16.085939,14.634374,14.644023
SLC45A4|SLC45A4,1.3663560000000001,1.302242,1.241397,1.202118
PLP2|PLP2,4.140141,4.215744,4.154685,4.034495
C1orf64|C1orf64,0.0,0.0,0.0,0.0
GTF2H3|GTF2H3,18.656124,19.270651,16.820314,17.411911000000003
RPL37A|RPL37A,2111.834961,2116.692139,2040.678711,2067.096924
MIR3138|MIR3138,0.236825,0.160489,0.0887,0.015928
SUCLG2-AS1|SUCLG2-AS1,7.746449,8.501581,6.892876,7.495406
WDR86|WDR86,0.011813,0.0,0.0,0.0
ZNF736|ZNF736,12.455872000000001,12.689117,12.605211,12.521927999999999
BRPF3|BRPF3,6.999928,7.144167,6.239215,6.181729
ANG|ANG,1.319436,1.211231,1.020737,1.171489
C16orf91|C16orf91,10.629164,11.251841,9.588291,9.944336
THSD1|THSD1,0.064283,0.038321,0.026552,0.028582
NAALADL1|NAALADL1,0.01892,0.037899,0.032754,0.011151
EBF4|EBF4,0.145573,0.19734,0.206401,0.156468
NCK2|NCK2,8.79991,9.179387,9.364105,10.075645
ALG13|ALG13,8.389385,8.111232,7.2081729999999995,7.382166999999999
MIR4497|MIR4497,0.0,0.0,0.0,0.0
SLC8A1|SLC8A1,0.015728,0.010728,0.009652,0.020323
SLC22A9|SLC22A9,0.0,0.0,0.0,0.0
NR2C2AP|NR2C2AP,5.633026,5.2535549999999995,5.540018,5.844364
RPL13AP6|RPL13AP6,2.291213,2.25773,3.025921,2.056057
ZNF568|ZNF568,10.288058,10.668986,10.262232000000001,10.517405
ZWINT|ZWINT,22.453783,23.102896,20.502761,20.948813
NOL10|NOL10,11.925722,11.976482999999998,11.096775000000001,11.157268
MIR522|MIR522,0.0,0.0,0.0,0.0
VENTXP1|VENTXP1,0.0,0.0,0.0,0.0
LOC100506474|LOC100506474,0.0,0.0,0.0,0.0
ANXA10|ANXA10,0.0,0.023034,0.0,0.0
CLCN4|CLCN4,5.6970540000000005,5.621299,5.127503,5.05419
USP7|USP7,26.382603,26.585024,23.136430999999998,24.079753999999998
GNB3|GNB3,0.120834,0.118502,0.091047,0.102982
MN1|MN1,0.0,0.0,0.0,0.0
BTF3|BTF3,285.35407299999997,286.74758099999997,252.429108,252.56001300000003
YES1|YES1,30.172817,30.644886,26.540773,28.002758
IL20|IL20,0.0,0.0,0.009566,0.0
ZNF684|ZNF684,3.171504,3.298155,3.069499,3.181285
GLYATL1|GLYATL1,48.728979,49.436407,43.644687999999995,45.002448
MIR1255B1|MIR1255B1,0.0,0.0,0.0,0.0
NARS2|NARS2,16.959226,17.137357,18.263856,17.815411
ATAD3A|ATAD3A,13.857709,14.313975000000001,11.595272999999999,11.833436
EDEM1|EDEM1,15.344697,15.699359,13.525864,13.59482
PMCH|PMCH,0.158662,0.199671,0.136364,0.148068
SAMD15|SAMD15,13.726271,13.272881,12.634763,13.062779
PLEKHG2|PLEKHG2,0.323514,0.288305,0.215285,0.226684
SNUPN|SNUPN,23.994054,24.108437000000002,23.196178999999997,23.503897
BMP10|BMP10,0.0,0.0,0.0,0.0
SUCLG2|SUCLG2,59.799569999999996,61.425182,55.355553,57.50513
DUXAP10|DUXAP10,30.997536,32.301013,31.585623,31.813204
MIR5689|MIR5689,0.0,0.0,0.0,0.0
LINC00998|LINC00998,40.580516,41.505993000000004,38.619931,39.394454
CDC16|CDC16,12.070786000000002,12.91799,10.945638,11.642313000000001
HYDIN2|HYDIN2,0.208674,0.202649,0.180672,0.191073
GPR31|GPR31,0.0,0.0,0.0,0.0
SEC14L4|SEC14L4,0.00432,0.0,0.003422,0.0
ELOVL2|ELOVL2,0.06992,0.049326,0.050089,0.060171
GOLGA6A|GOLGA6A,0.053639,0.061758,0.02791,0.051754
SNORD115-24|SNORD115-24,0.0,0.0,0.0,0.0
